Order_ID,Customer_ID,Customer_Name,Product_Name,Category,Sub_Category,Region,State,City,Order_Date,Quantity,Sales,Profit,Discount
ORD197,CUST1012,Heather Cox PhD,Sofa,Furniture,Sofa,South,West Virginia,New Jeffery,2024-03-10,1,3022.91,430.27,0.28
ORD198,CUST2867,Jill Frey,Printer Paper,Office Supplies,Printer Paper,East,South Carolina,Thompsonport,2025-05-20,5,3385.97,705.93,0.14
ORD199,CUST9935,Dominique Peterson,Desk,Furniture,Desk,East,Tennessee,Richardtown,2024-09-20,5,1685.2,489.1,0.03
ORD200,CUST9339,David Murphy,Folder,Office Supplies,Folder,West,Delaware,North Autumn,2025-05-01,6,3708.58,222.91,0.01
ORD201,CUST5804,Amy Grimes,Folder,Office Supplies,Folder,North,Washington,Lake Josephberg,2024-05-21,1,3163.89,922.31,0.08
ORD202,CUST8639,Valerie Hernandez,Chair,Furniture,Chair,West,Iowa,West Scott,2024-04-21,8,586.39,34.61,0.38
ORD203,CUST2185,Daniel Gonzalez,Chair,Furniture,Chair,West,Oklahoma,Jonathanborough,2025-08-28,8,2373.41,475.27,0.0
ORD204,CUST1461,Marvin Lee,Sofa,Furniture,Sofa,North,Arkansas,Port Melissaton,2024-02-01,9,1209.79,152.84,0.22
ORD205,CUST3977,Jessica Nguyen,Mouse,Technology,Mouse,West,Indiana,New Nicholas,2024-08-07,5,1255.93,336.05,0.3
ORD206,CUST9656,Wendy Taylor,Keyboard,Technology,Keyboard,North,Alabama,New Jasonmouth,2026-04-20,5,182.46,35.65,0.48
ORD207,CUST7315,Sherry Wilson,Monitor,Technology,Monitor,South,Nevada,Lake Steven,2026-03-29,9,3877.55,1141.14,0.21
ORD208,CUST4544,Stephanie Mitchell,Notebook,Office Supplies,Notebook,East,North Carolina,Christopherfort,2025-01-19,2,4470.41,1017.76,0.06
ORD209,CUST1994,Jenny Chen,Monitor,Technology,Monitor,East,Nevada,Port Stanleyburgh,2023-07-14,5,3798.51,396.25,0.41
ORD210,CUST1544,Mark Scott,Laptop,Technology,Laptop,North,Iowa,Lake Leahland,2024-06-04,8,4530.73,652.73,0.18
ORD211,CUST9438,Anthony Ross,Folder,Office Supplies,Folder,South,Utah,New Justinchester,2026-03-21,10,3183.85,721.64,0.12
ORD212,CUST9101,James Clark,Folder,Office Supplies,Folder,South,Vermont,North David,2026-05-15,1,848.38,228.91,0.27
ORD213,CUST5507,Kathleen White,Printer Paper,Office Supplies,Printer Paper,North,Oklahoma,Robertview,2025-09-11,10,4588.28,513.69,0.05
ORD214,CUST2700,Paul Terry,Table,Furniture,Table,South,Arizona,East Davidberg,2024-12-08,9,2340.41,392.81,0.07
ORD215,CUST5631,Amy Molina,Sofa,Furniture,Sofa,North,Vermont,Port Sandra,2023-08-05,5,3192.08,500.75,0.4
ORD216,CUST6008,Robert Armstrong,Keyboard,Technology,Keyboard,South,Kentucky,South Whitneyfurt,2025-12-20,4,3386.22,444.61,0.37
ORD217,CUST6603,Nicholas Guerrero,Notebook,Office Supplies,Notebook,North,Utah,East Justin,2023-06-26,9,2234.18,447.2,0.47
ORD218,CUST6843,David Blake,Keyboard,Technology,Keyboard,West,Colorado,Henryfurt,2026-06-15,2,4310.33,1256.8,0.31
ORD219,CUST1855,Bradley Lindsey,Monitor,Technology,Monitor,South,Virginia,Mckayberg,2026-04-13,6,1545.69,364.63,0.09
ORD220,CUST8992,Mrs. Sara Hunt,Notebook,Office Supplies,Notebook,North,Mississippi,North Haley,2023-10-06,3,1402.09,276.66,0.38
ORD221,CUST9859,Donna Rush,Chair,Furniture,Chair,South,Nebraska,New Richardstad,2024-06-07,8,3985.43,699.62,0.48
ORD222,CUST8781,Danielle Phillips,Folder,Office Supplies,Folder,West,Alabama,South Kara,2026-06-22,3,826.0,244.8,0.38
ORD223,CUST9879,Mary Bush,Laptop,Technology,Laptop,South,Virginia,Conwayview,2024-05-31,4,648.74,164.01,0.38
ORD224,CUST3260,Wesley Roy,Table,Furniture,Table,East,Wyoming,Kennethport,2025-11-10,5,1480.72,87.46,0.31
ORD225,CUST4637,Sarah Potter,Table,Furniture,Table,East,Indiana,Kanemouth,2025-01-02,6,3341.14,502.87,0.17
ORD226,CUST9849,Tina Quinn,Desk,Furniture,Desk,South,North Carolina,Nicolehaven,2024-07-01,10,4760.26,624.56,0.32
ORD227,CUST1470,Cynthia Johnson,Monitor,Technology,Monitor,North,Missouri,Adamsfort,2025-11-02,6,2404.09,235.57,0.44
ORD228,CUST9833,Michael Brown,Table,Furniture,Table,West,North Dakota,East Denisemouth,2026-03-24,9,2503.07,443.96,0.09
ORD229,CUST8240,Rhonda Baker,Laptop,Technology,Laptop,East,Maine,Dukeside,2026-04-16,10,3876.31,602.45,0.47
ORD230,CUST8607,Joseph Bishop,Folder,Office Supplies,Folder,East,Vermont,Underwoodtown,2025-11-19,3,4112.95,697.96,0.19
ORD231,CUST9203,Joseph Wu,Table,Furniture,Table,East,Wisconsin,Port Kristineshire,2025-12-12,6,4014.04,225.59,0.36
ORD232,CUST5324,Heather Gonzales,Printer Paper,Office Supplies,Printer Paper,West,New York,Ianburgh,2025-11-03,7,4042.63,785.67,0.06
ORD233,CUST5523,Laurie White,Pen,Office Supplies,Pen,East,Maryland,Meganville,2023-11-25,8,4405.73,1112.29,0.12
ORD234,CUST7413,Scott Sampson,Chair,Furniture,Chair,East,Utah,Moorefort,2024-04-10,8,656.1,105.17,0.03
ORD235,CUST2705,Edward Hendricks,Chair,Furniture,Chair,East,Indiana,Port Luis,2024-07-01,1,1164.66,275.89,0.17
ORD236,CUST1210,Stephanie Richards,Table,Furniture,Table,South,Texas,Browningbury,2025-07-29,9,2317.13,329.74,0.39
ORD237,CUST8298,Katrina Hall,Keyboard,Technology,Keyboard,South,New Hampshire,Gregoryton,2024-11-25,7,1088.43,307.09,0.43
ORD238,CUST3568,Logan Bell,Mouse,Technology,Mouse,South,Arkansas,New Samuel,2024-03-18,2,407.8,106.64,0.4
ORD239,CUST1571,Cassandra Jordan,Keyboard,Technology,Keyboard,South,Alabama,Maryside,2024-10-07,6,413.4,47.24,0.39
ORD240,CUST2344,Michael Smith,Chair,Furniture,Chair,West,Pennsylvania,Kurtchester,2025-10-18,10,615.52,76.83,0.42
ORD241,CUST9831,Pamela Butler,Monitor,Technology,Monitor,East,Georgia,Brocktown,2025-10-02,8,2667.11,757.1,0.35
ORD242,CUST9351,David Willis,Chair,Furniture,Chair,North,Oregon,Hughesfort,2023-11-04,6,2470.19,523.4,0.19
ORD243,CUST9232,Mrs. Rachael Tanner,Printer Paper,Office Supplies,Printer Paper,East,Missouri,Mitchellbury,2026-06-01,9,2576.49,622.26,0.28
ORD244,CUST3366,Jason Vance,Laptop,Technology,Laptop,East,Maryland,South Jacobmouth,2024-05-24,3,1308.45,79.88,0.28
ORD245,CUST4998,Stanley Howell,Laptop,Technology,Laptop,South,Pennsylvania,North Katherinehaven,2026-03-02,5,1694.23,479.03,0.35
ORD246,CUST6347,Angela Johnson,Notebook,Office Supplies,Notebook,East,Massachusetts,South Jessicafurt,2025-09-26,5,2621.9,620.93,0.43
ORD247,CUST8812,Hannah Adams,Desk,Furniture,Desk,West,North Dakota,Lake Kristinaport,2024-09-27,10,4893.54,462.68,0.46
ORD248,CUST7143,Christopher Hall,Notebook,Office Supplies,Notebook,East,Arizona,Port Frank,2025-05-06,7,4628.81,356.13,0.21
ORD249,CUST4779,Brittany Davis,Printer Paper,Office Supplies,Printer Paper,North,Indiana,Heatherland,2025-05-27,6,3171.53,292.07,0.08
ORD250,CUST4241,Mary Patterson,Table,Furniture,Table,North,Missouri,North Victoriaview,2026-04-25,10,4151.22,641.07,0.17
ORD251,CUST8733,Joshua Ramirez,Notebook,Office Supplies,Notebook,South,Ohio,Port Christopher,2024-07-04,5,994.41,267.56,0.18
ORD252,CUST8006,Kara Hicks,Monitor,Technology,Monitor,East,North Dakota,Adrianmouth,2025-05-08,8,407.39,34.85,0.07
ORD253,CUST1621,Terry Wilson,Pen,Office Supplies,Pen,South,West Virginia,New Sydney,2025-10-29,1,1454.92,333.44,0.33
ORD254,CUST9989,Gregory Estrada,Notebook,Office Supplies,Notebook,East,New Jersey,Tamihaven,2025-01-24,6,3374.51,227.03,0.42
ORD255,CUST7655,Amanda Franklin,Keyboard,Technology,Keyboard,East,Alabama,West Andrewstad,2025-08-09,5,213.55,22.07,0.33
ORD256,CUST2385,Ashlee Reed,Notebook,Office Supplies,Notebook,West,Tennessee,Rangelton,2025-03-13,4,728.77,92.31,0.34
ORD257,CUST9982,Wanda Ferguson,Notebook,Office Supplies,Notebook,West,Louisiana,Rachelmouth,2026-04-01,6,1621.74,125.19,0.4
ORD258,CUST5210,Adam Rodriguez,Chair,Furniture,Chair,North,New York,East Steve,2025-06-27,9,2145.07,144.1,0.39
ORD259,CUST4611,Ms. Jennifer Martin,Monitor,Technology,Monitor,East,North Dakota,Lake Timothy,2024-05-24,5,3203.34,610.37,0.47
ORD260,CUST3871,Kristen Stone,Chair,Furniture,Chair,East,Kentucky,Josephshire,2025-09-24,8,4430.31,791.55,0.23
ORD261,CUST4891,Glen Bruce,Laptop,Technology,Laptop,South,New Hampshire,West Henrychester,2025-03-05,7,550.23,38.78,0.42
ORD262,CUST5963,Alicia Williams,Sofa,Furniture,Sofa,North,South Dakota,Haileyport,2023-12-29,7,3708.06,1005.97,0.49
ORD263,CUST5790,Cynthia Warner,Chair,Furniture,Chair,West,Maryland,Ramoschester,2023-06-28,5,1060.84,240.84,0.39
ORD264,CUST4503,Cindy Young,Table,Furniture,Table,South,Maryland,Calhounton,2025-01-21,5,3589.23,794.98,0.12
ORD265,CUST1565,Andrew Blair,Chair,Furniture,Chair,South,West Virginia,Port Pamelamouth,2025-09-20,7,3853.98,803.25,0.42
ORD266,CUST3651,Pamela Hall,Folder,Office Supplies,Folder,North,Arkansas,Thomaschester,2025-08-01,1,1934.7,566.99,0.2
ORD267,CUST9008,Victor Flores,Laptop,Technology,Laptop,East,Ohio,Garyton,2025-02-13,8,1687.4,451.59,0.34
ORD268,CUST7722,Ashley Thornton,Notebook,Office Supplies,Notebook,North,Wisconsin,New Cesarport,2023-11-02,3,2192.26,454.63,0.35
ORD269,CUST5538,Andrew Lewis,Monitor,Technology,Monitor,East,Vermont,New David,2026-04-29,9,361.98,33.91,0.12
ORD270,CUST5108,Brent Chan,Notebook,Office Supplies,Notebook,South,Maine,Port Susanhaven,2023-11-23,9,3822.85,379.66,0.5
ORD271,CUST8881,John Howell,Sofa,Furniture,Sofa,South,Louisiana,Williammouth,2023-06-27,5,842.5,191.32,0.22
ORD272,CUST6211,Robert Hall,Sofa,Furniture,Sofa,South,Wyoming,North James,2025-06-10,9,4024.9,726.96,0.15
ORD273,CUST1802,George Townsend,Laptop,Technology,Laptop,North,Mississippi,Kaylafurt,2026-04-27,2,841.46,189.62,0.5
ORD274,CUST2594,Kenneth Nguyen,Mouse,Technology,Mouse,East,New Mexico,West Kimberlybury,2025-07-16,10,2028.22,496.47,0.21
ORD275,CUST9843,Shannon Arroyo,Notebook,Office Supplies,Notebook,East,Tennessee,Lake Sarah,2023-10-12,4,679.07,154.62,0.37
ORD276,CUST4074,Joshua Tapia,Sofa,Furniture,Sofa,North,New York,West Troy,2023-08-03,3,3652.65,188.42,0.42
ORD277,CUST4998,David Gomez,Laptop,Technology,Laptop,East,Minnesota,Briannabury,2025-05-31,4,1612.85,393.22,0.45
ORD278,CUST6304,Rodney Webster,Monitor,Technology,Monitor,North,Michigan,West Rita,2025-07-20,5,201.48,34.8,0.46
ORD279,CUST2677,Thomas Williams,Keyboard,Technology,Keyboard,West,Alabama,Lake Laurafort,2025-12-15,5,4754.53,1380.64,0.48
ORD280,CUST4662,Jacob Osborne,Monitor,Technology,Monitor,North,Arkansas,South Karenberg,2025-03-10,3,681.78,74.65,0.1
ORD281,CUST9140,Justin Holland,Laptop,Technology,Laptop,West,South Carolina,Jacobton,2024-11-30,1,4188.51,906.98,0.27
ORD282,CUST5323,Janet Bond,Notebook,Office Supplies,Notebook,East,North Carolina,Port Brandon,2026-01-10,1,1420.47,423.76,0.5
ORD283,CUST7162,Ryan Booth,Desk,Furniture,Desk,West,North Carolina,Carlsonfort,2023-11-23,4,622.33,112.11,0.04
ORD284,CUST9531,Kelly Young,Pen,Office Supplies,Pen,West,North Dakota,Johnchester,2025-03-01,5,3175.33,538.32,0.07
ORD285,CUST1185,Toni Gould,Table,Furniture,Table,East,California,Port Jill,2023-08-26,3,180.32,47.96,0.08
ORD286,CUST2843,Sara Garcia,Laptop,Technology,Laptop,East,Minnesota,New Brittanyport,2023-12-29,3,3427.71,845.12,0.39
ORD287,CUST6188,Meagan Sullivan,Notebook,Office Supplies,Notebook,North,California,Bennettville,2023-07-23,7,4740.82,1395.7,0.3
ORD288,CUST3849,Michelle Leblanc,Desk,Furniture,Desk,South,North Dakota,Ortegaview,2024-04-17,5,3229.69,835.65,0.07
ORD289,CUST9416,John Andrews,Notebook,Office Supplies,Notebook,South,Wisconsin,Robertstown,2023-12-25,2,943.46,62.21,0.01
ORD290,CUST2569,Katrina Smith,Pen,Office Supplies,Pen,West,New Mexico,South Juliehaven,2024-08-17,6,664.09,118.94,0.08
ORD291,CUST5823,Karen Walsh,Desk,Furniture,Desk,South,Pennsylvania,Morsestad,2023-08-28,4,4726.11,290.03,0.0
ORD292,CUST8387,Marvin Fowler,Table,Furniture,Table,West,Nebraska,Lake Josephmouth,2023-10-16,7,962.4,142.27,0.21
ORD293,CUST2180,Laura Best,Pen,Office Supplies,Pen,North,Oregon,East Logan,2023-07-16,5,317.25,39.04,0.15
ORD294,CUST9166,Adam Tucker,Keyboard,Technology,Keyboard,East,Arizona,New Joshuafort,2025-11-20,3,4170.42,239.84,0.15
ORD295,CUST9430,Susan Smith,Chair,Furniture,Chair,North,Idaho,West Jennifer,2024-02-24,9,4748.63,1079.91,0.48
ORD296,CUST7215,Morgan Navarro,Monitor,Technology,Monitor,East,Arkansas,West Alfred,2025-09-12,6,3107.38,448.1,0.34
ORD297,CUST1171,Tamara Bryan,Folder,Office Supplies,Folder,West,West Virginia,West Kevin,2024-12-07,7,3763.96,788.72,0.45
ORD298,CUST2949,Brianna Wong,Laptop,Technology,Laptop,North,Virginia,South Brendatown,2026-01-22,2,2684.4,474.59,0.18
ORD299,CUST3425,Jasmine Coleman,Chair,Furniture,Chair,North,Oklahoma,South Tammy,2025-08-02,9,3804.23,282.13,0.03
ORD300,CUST1564,Regina Williams,Table,Furniture,Table,East,New Hampshire,Port Rodney,2024-04-06,5,619.54,172.11,0.26
ORD301,CUST4707,David Lopez,Keyboard,Technology,Keyboard,West,Vermont,Lake Carlos,2024-09-15,8,3865.5,265.78,0.15
ORD302,CUST7059,Adam Wilson,Laptop,Technology,Laptop,West,Pennsylvania,West Abigail,2025-06-11,5,4684.52,1049.05,0.3
ORD303,CUST8952,Brianna Simmons,Notebook,Office Supplies,Notebook,South,Virginia,Suttonmouth,2024-07-28,4,2939.56,469.71,0.26
ORD304,CUST8611,Shirley Miller,Mouse,Technology,Mouse,North,Minnesota,East Kenneth,2024-08-28,5,984.04,127.09,0.05
ORD305,CUST5163,Andrew Patterson,Keyboard,Technology,Keyboard,South,Nevada,West Michael,2024-11-23,5,2229.63,472.29,0.34
ORD306,CUST6680,Amanda Martinez,Monitor,Technology,Monitor,North,North Carolina,New Derekland,2026-04-14,10,2257.27,317.01,0.03
ORD307,CUST2915,Brianna Wilson,Folder,Office Supplies,Folder,West,Arizona,New Steven,2024-02-05,5,4727.94,709.46,0.0
ORD308,CUST2296,Erica Olson,Table,Furniture,Table,West,Arizona,New Jeremymouth,2023-11-30,9,1551.2,249.25,0.16
ORD309,CUST3939,Matthew Miller,Printer Paper,Office Supplies,Printer Paper,West,Michigan,Millerville,2025-10-13,6,4162.11,741.66,0.24
ORD310,CUST6203,Amanda Wu,Sofa,Furniture,Sofa,North,Georgia,South Isabel,2025-03-29,2,2673.91,294.39,0.29
ORD311,CUST6719,Mary White,Laptop,Technology,Laptop,North,Oregon,North Jennifer,2026-06-09,8,1450.58,413.52,0.04
ORD312,CUST6433,Tanya Valdez,Folder,Office Supplies,Folder,South,Illinois,Bonillamouth,2025-12-26,3,3792.04,225.98,0.4
ORD313,CUST8937,Manuel Wagner,Sofa,Furniture,Sofa,North,Arizona,Adamston,2023-12-06,2,3340.07,803.89,0.18
ORD314,CUST8127,Tara Mcdaniel,Folder,Office Supplies,Folder,East,Pennsylvania,Jonesfort,2024-02-29,9,3935.21,922.26,0.38
ORD315,CUST4637,Hayley Valdez,Sofa,Furniture,Sofa,South,Maryland,Rhodesview,2024-08-04,10,4146.46,281.67,0.5
ORD316,CUST7321,Jessica Richardson,Keyboard,Technology,Keyboard,West,New Hampshire,Lake Patricia,2023-07-13,4,4717.16,365.42,0.27
ORD317,CUST7806,Meghan Williams,Folder,Office Supplies,Folder,South,New York,Davidhaven,2023-08-09,2,564.91,116.94,0.22
ORD318,CUST2521,Leonard Gordon,Desk,Furniture,Desk,South,Montana,Colefurt,2024-05-29,4,3214.92,604.37,0.5
ORD319,CUST6234,Cameron Chaney,Mouse,Technology,Mouse,North,Tennessee,Nancyshire,2023-06-24,7,3521.13,221.76,0.47
ORD320,CUST9027,Carla Harris,Mouse,Technology,Mouse,North,Maine,South Robert,2023-12-15,10,1039.47,204.83,0.45
ORD321,CUST7076,Ryan Fox,Keyboard,Technology,Keyboard,North,New Hampshire,East Kellyberg,2023-07-25,2,2108.97,460.3,0.34
ORD322,CUST1456,Omar Bell,Folder,Office Supplies,Folder,West,Vermont,Hartville,2023-09-30,1,1691.29,242.33,0.1
ORD323,CUST7787,Kyle Taylor,Printer Paper,Office Supplies,Printer Paper,South,Alaska,South Donna,2023-07-16,4,4621.7,949.92,0.33
ORD324,CUST6136,Rebecca Townsend,Folder,Office Supplies,Folder,West,Delaware,Stevenburgh,2025-01-15,6,1216.7,139.72,0.19
ORD325,CUST9780,Anna Leach,Mouse,Technology,Mouse,North,California,Jacksonfort,2025-06-25,4,4312.85,428.03,0.16
ORD326,CUST1111,Timothy Daniels,Notebook,Office Supplies,Notebook,North,Nevada,South Douglasberg,2024-09-21,4,879.21,47.84,0.41
ORD327,CUST8871,Michele Mason,Monitor,Technology,Monitor,West,West Virginia,Port Sherrifurt,2023-07-02,8,3629.31,381.22,0.28
ORD328,CUST2265,Sheila Snyder PhD,Folder,Office Supplies,Folder,West,Iowa,Carlsonmouth,2025-06-25,10,4351.94,710.79,0.01
ORD329,CUST9802,Brenda Li,Chair,Furniture,Chair,North,Oklahoma,West Heatherfort,2024-09-26,6,3593.13,655.45,0.42
ORD330,CUST4849,Justin Daniel,Chair,Furniture,Chair,South,Kansas,Port Thomas,2023-11-02,6,744.66,68.89,0.23
ORD331,CUST7527,Matthew Vasquez,Laptop,Technology,Laptop,South,Oklahoma,Farmerside,2024-06-11,2,4573.34,1336.22,0.41
ORD332,CUST1908,Robert Barnes,Keyboard,Technology,Keyboard,North,Iowa,Thomasberg,2026-01-24,5,1539.04,100.87,0.48
ORD333,CUST5700,James Morton,Desk,Furniture,Desk,West,Arizona,Lake Gregoryland,2025-03-13,6,2689.08,522.31,0.45
ORD334,CUST8521,Tara Wise,Laptop,Technology,Laptop,East,Idaho,Singletonfurt,2025-02-24,9,3521.0,489.98,0.44
ORD335,CUST4492,Brian Price,Printer Paper,Office Supplies,Printer Paper,North,Missouri,East Rachel,2023-09-29,6,3235.27,256.96,0.24
ORD336,CUST7734,Maureen Sosa,Sofa,Furniture,Sofa,South,Minnesota,Christophermouth,2025-05-21,5,2533.27,327.79,0.37
ORD337,CUST1862,Jennifer Pearson,Desk,Furniture,Desk,North,Nevada,South Yolanda,2026-04-15,1,4904.33,399.57,0.36
ORD338,CUST8962,Sarah Parker,Printer Paper,Office Supplies,Printer Paper,North,Maryland,Lake Trevorfort,2025-09-02,10,4288.9,733.41,0.34
ORD339,CUST7457,Crystal Black,Keyboard,Technology,Keyboard,North,Idaho,Matthewshire,2026-03-18,7,1529.8,128.97,0.44
ORD340,CUST6956,Tammy Mccormick,Keyboard,Technology,Keyboard,East,Rhode Island,North Mark,2024-10-16,7,2459.32,392.1,0.12
ORD341,CUST8951,Anthony Thomas,Notebook,Office Supplies,Notebook,East,North Carolina,East Brendatown,2026-01-25,10,3293.76,822.69,0.05
ORD342,CUST7377,April Barton,Keyboard,Technology,Keyboard,North,Kansas,South Christinamouth,2025-06-19,2,1475.92,343.67,0.47
ORD343,CUST2459,Lisa Turner,Printer Paper,Office Supplies,Printer Paper,South,Wisconsin,Hornton,2025-01-21,8,1058.7,215.2,0.33
ORD344,CUST3835,Ann Moran,Sofa,Furniture,Sofa,West,North Carolina,New Jamesmouth,2025-07-10,4,1946.25,307.03,0.32
ORD345,CUST7998,Anna Mcintosh,Table,Furniture,Table,South,New Hampshire,East Patrick,2025-08-13,4,2070.42,557.35,0.25
ORD346,CUST7532,Gina Barrett,Keyboard,Technology,Keyboard,South,New York,Jensenstad,2024-01-05,7,2904.91,760.75,0.23
ORD347,CUST3080,Debra Bush,Chair,Furniture,Chair,West,Iowa,Deanfurt,2025-08-30,9,2538.81,633.79,0.22
ORD348,CUST5459,Candice Allen,Desk,Furniture,Desk,North,Alaska,South Tanyaview,2024-08-18,5,843.77,58.42,0.01
ORD349,CUST6434,Heather Vargas,Printer Paper,Office Supplies,Printer Paper,North,Tennessee,Port Stephen,2024-08-30,3,3902.82,279.45,0.45
ORD350,CUST3647,Wayne Elliott,Sofa,Furniture,Sofa,South,Illinois,Thomaston,2026-04-17,8,3966.04,880.14,0.4
ORD351,CUST8380,Joseph Douglas,Folder,Office Supplies,Folder,North,Missouri,Alexanderborough,2025-03-29,4,3192.49,937.14,0.05
ORD352,CUST8006,Kelli Valencia,Folder,Office Supplies,Folder,South,Minnesota,South Rhonda,2023-11-15,10,2384.4,494.18,0.38
ORD353,CUST5524,Thomas Jones DVM,Chair,Furniture,Chair,South,Delaware,Port Amber,2025-08-12,5,3177.99,744.08,0.07
ORD354,CUST7672,Phillip Romero,Notebook,Office Supplies,Notebook,North,Wisconsin,Cherylview,2023-11-14,5,1766.64,108.93,0.27
ORD355,CUST6365,Darin Jones,Folder,Office Supplies,Folder,North,Montana,Sherifort,2024-12-31,6,4337.65,271.11,0.3
ORD356,CUST2673,Stephanie Blackburn,Laptop,Technology,Laptop,East,Missouri,Brianchester,2024-05-22,8,628.39,38.74,0.16
ORD357,CUST8662,Robert Daugherty,Folder,Office Supplies,Folder,North,Nevada,New Christopher,2024-01-07,7,1838.64,167.58,0.41
ORD358,CUST7945,Stacy Mcknight,Notebook,Office Supplies,Notebook,South,Missouri,Seanville,2024-11-14,2,4490.94,1033.3,0.21
ORD359,CUST1003,Thomas Bailey,Monitor,Technology,Monitor,East,New Mexico,Batesland,2025-05-01,3,4785.34,911.68,0.05
ORD360,CUST9759,Olivia Adams,Notebook,Office Supplies,Notebook,South,Oregon,Blakeside,2026-04-15,5,2985.77,219.63,0.43
ORD361,CUST7799,William Gonzalez,Notebook,Office Supplies,Notebook,East,Maine,Hugheschester,2025-06-01,3,2990.84,302.92,0.28
ORD362,CUST5519,Andrew Foster,Pen,Office Supplies,Pen,West,South Dakota,Josephberg,2026-06-02,2,696.5,90.89,0.22
ORD363,CUST5369,Thomas Howe,Laptop,Technology,Laptop,North,Vermont,East Billyview,2024-05-03,4,1803.57,101.22,0.39
ORD364,CUST9560,Rodney Jones,Monitor,Technology,Monitor,South,South Dakota,Francisfurt,2024-09-11,3,4552.19,651.2,0.37
ORD365,CUST5375,Thomas Donaldson,Laptop,Technology,Laptop,South,Rhode Island,Lesterton,2024-04-29,8,3665.71,336.03,0.42
ORD366,CUST4764,Debbie Robinson,Chair,Furniture,Chair,South,Utah,Lake Taylorview,2023-06-24,2,350.1,101.93,0.19
ORD367,CUST9364,Patricia Newman,Table,Furniture,Table,West,New Jersey,Port Ethan,2025-04-22,8,3968.37,945.38,0.41
ORD368,CUST5132,George Munoz,Folder,Office Supplies,Folder,West,Oregon,Port Taylormouth,2025-03-23,2,184.05,45.41,0.11
ORD369,CUST6653,Carmen Hicks,Table,Furniture,Table,North,Kansas,Port Cassandraberg,2023-08-29,2,2523.2,705.19,0.13
ORD370,CUST6259,Jennifer Boyd,Keyboard,Technology,Keyboard,South,North Dakota,East Randallville,2024-06-12,9,4849.15,1102.87,0.44
ORD371,CUST7213,Matthew Rojas,Notebook,Office Supplies,Notebook,West,Florida,Laurentown,2023-09-01,6,3362.49,305.61,0.15
ORD372,CUST1161,Angela Young,Mouse,Technology,Mouse,South,North Dakota,North Eric,2024-05-28,7,3899.29,925.7,0.12
ORD373,CUST1147,William Strickland,Monitor,Technology,Monitor,North,Washington,Craigville,2024-09-13,6,1044.66,133.23,0.38
ORD374,CUST2887,Amy Morris,Keyboard,Technology,Keyboard,East,California,Erinland,2024-10-08,4,4081.92,524.62,0.17
ORD375,CUST9613,Erin Gonzalez,Desk,Furniture,Desk,South,Virginia,South Brianna,2024-06-28,2,4624.25,509.99,0.18
ORD376,CUST3278,Joseph Griffith,Sofa,Furniture,Sofa,North,Hawaii,Jamiefort,2024-11-23,6,4504.35,368.52,0.34
ORD377,CUST9465,Sarah Russo,Sofa,Furniture,Sofa,East,New Hampshire,Lake Christopher,2024-01-21,7,4027.7,615.71,0.44
ORD378,CUST5673,Joshua James,Folder,Office Supplies,Folder,South,North Dakota,Steeleland,2023-09-25,10,2133.35,613.36,0.33
ORD379,CUST5069,Joseph Myers,Folder,Office Supplies,Folder,West,Idaho,South Bruce,2024-05-28,10,1687.33,91.06,0.44
